ntcse,uunn,amt,direccion,wgsy,wgsx
E420200,HUANUCO,A4266,BO - BARRIO PILLCOMARCA CL - CALLE S/M,-9.954583945,-76.24644469
E420103,HUANUCO,A4257,BO - BARRIO TOMAYQUICHUA CL - CALLE S/N,-10.07827357,-76.21290811
E420104,HUANUCO,A4257,BO - BARRIO TOMAYQUICHUA CL - CALLE S/N,-10.08284832,-76.212663
E420222,HUANUCO,A4253,FU - FUNDO COLPA BAJA BJ - BAJADA CARRETERA A AEROPUERTO,-9.878668818,-76.21054
E420224,HUANUCO,A4260,CO - CONJUNTO HABITACIONAL SIN NOMBRE CA - CARRETERA CENTRAL,-9.867141912,-76.17797187
E420308,HUANUCO,A4257,BO - BARRIO HUAYLLABAMBA CL - CALLE S/N,-9.973349112,-76.27482972
E420309,HUANUCO,A4257,BO - BARRIO SAN FRANCISCO DE CAYRAN CL - CALLE RAMIRO PRIALE,-9.981442321,-76.28409194
E420317,HUANUCO,A4257,BO - BARRIO YAURIN CL - CALLE S/N,-10.03164703,-76.18002007
E420208,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL HUAYOPAMPA PZ - PLAZUELA SANTA ZEFORA,-9.906713418,-76.23431939
E420108,HUANUCO,A4257,BO - BARRIO AMBO CL - CALLE S/N,-10.12188149,-76.20632077
E420109,HUANUCO,A4257,BO - BARRIO AMBO JR - JIRÓN MARISCAL CASTILLA S/N,-10.12816785,-76.20531774
E420066,HUANUCO,A4254,LLICUA BAJA CA - CARRETERA CARRETERA -  CENTRAL KM-1,-9.928845192,-76.2343423
E420068,HUANUCO,A4254,LLICUA BAJA CA - CARRETERA CARRET. CENTRAL KM 2,-9.926613973,-76.234199
E420069,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL FONAVI II CL - CALLE PRIMERA ENTRADA,-9.921864271,-76.2318622
E420070,HUANUCO,A4254,HUANUCO CA - CARRETERA CARRET.CAENTRAL  S/N,-9.917175126,-76.23355144
E420076,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL LA ESPERANZA CL - CALLE CALLE 4,-9.894356514,-76.22081896
E420382,HUANUCO,A4271,PUÑOS CL - CALLE SIN NOMBRE EN EL BARRIO SAN JUAN,-9.499788827,-76.88582256
E420384,HUANUCO,A4271,MIRAFLORES CL - CALLE HUANUCO S/N,-9.493237439,-76.82021004
E420385,HUANUCO,A4271,MIRAFLORES CL - CALLE MIRAFLORES,-9.49494244,-76.81794373
E420391,HUANUCO,A4271,SINGA CL - CALLE SINGA,-9.388816544,-76.81345469
E420390,HUANUCO,A4271,SINGA CL - CALLE SINGA,-9.38764707,-76.81172682
E420392,HUANUCO,A4271,SINGA CL - CALLE SINGA,-9.390656633,-76.81550707
E420393,HUANUCO,A4272,RAIN CL - CALLE RAIN CONDOR,-9.814984349,-76.63983516
E420394,HUANUCO,A4272,PLAZA LLICLLATAMBO PL - PLAZA DE  LLICLLATAMBO,-9.886228479,-76.57686948
E420414,HUANUCO,A4272,PILCOCANCHA CA - CARRETERA PRINCIPAL,-10.03325645,-76.71515484
E420415,HUANUCO,A4272,LA MERCED-BAÑOS CL - CALLE SANTA ROSA,-10.07445096,-76.73569884
E420416,HUANUCO,A4272,BAÑOS JR - JIRÓN MARAÑON S/N,-10.07717374,-76.73547828
E420417,HUANUCO,A4272,BAÑOS-LA MERCED JR - JIRÓN PROGRESO S/N,-10.07855358,-76.73417927
E420418,HUANUCO,A4272,JESUS JR - JIRÓN HEROES JESUSINOS Y JR. LEONCIO PRADO,-10.07682291,-76.63245426
E420491,HUANUCO,A4266,PILCO MARCA CL - CALLE SIN NOMBRE,-9.973141887,-76.24551582
E420522,HUANUCO,A4258,CABRITO PAMPA CA - CARRETERA CARRETERA LA UNION,-9.934774934,-76.26833208
E420523,HUANUCO,A4258,CO - CONJUNTO HABITACIONAL CABRITO PAMPA CA - CARRETERA CARRATERA LA UNION,-9.934637062,-76.26501381
E420748,HUANUCO,A4271,PAMPAS DEL CARMEN CA - CARRETERA PAMPAS DEL CARMEN,-9.574951016,-76.79378984
E420541,HUANUCO,A4254,LLICUA CA - CARRETERA CENTRAL,-9.933134133,-76.23632683
E420616,HUANUCO,A4254,UR -  URBANIZACIÓN LOS PORTALES DE MITOPAMPA CL - CALLE S/NOMBRE,-9.913128322,-76.2261951
E420551,HUANUCO,A4258,SANTA ANA DE LAS PAMPAS CA - CARRETERA JACAS CHICO,-9.8906474,-76.47246239
E420552,HUANUCO,A4258,SANTA ANA DE LAS PAMPAS CA - CARRETERA JACAS CHICO,-9.888594578,-76.47597339
E420705,HUANUCO,A4258,PACAYHUA CA - CARRETERA MARGOS,-9.985234097,-76.52789922
E420706,HUANUCO,A4258,PACAYHUA CA - CARRETERA MARGOS,-9.98513701,-76.52592955
E420746,HUANUCO,A4257,AMBO CA - CARRETERA AMBO,-10.12596818,-76.20860404
E420579,HUANUCO,A4258,PUNTO UNION CA - CARRETERA PUNTO UNION,-9.869191905,-76.51892493
E420712,HUANUCO,A4257,CAYRAN-SHAHUINTOPAMPA CA - CARRETERA HUAYLLABAMBA,-9.978426072,-76.27939347
E420580,HUANUCO,A4258,TINGO PAMPA CA - CARRETERA JACAS CHICO,-9.880519785,-76.49641595
E420649,HUANUCO,A4272,BAÑOS CA - CARRETERA LAURICOCHA,-10.04833484,-76.72165643
E420671,HUANUCO,A4268,CHUQUIS-NINASH CA - CARRETERA CHUQUIS,-9.654365332,-76.70649689
E420709,HUANUCO,A4268,CHUQUIS CA - CARRETERA HUANUCO,-9.648865496,-76.72014474
E420722,HUANUCO,A4268,PAMAPAMARCA CA - CARRETERA PAMAPAMARCA,-9.700641578,-76.7104936
E420669,HUANUCO,A4259,HUANIN CA - CARRETERA CARRETERA A PANAO,-9.888729879,-76.03790571
E420670,HUANUCO,A4259,HUANIN CA - CARRETERA CARRETERA A PANAO,-9.893679866,-76.03908446
E420729,HUANUCO,A4258,BO - BARRIO S.E. Nº 01 CL - CALLE VILLACOCHA,-9.919944498,-76.48238695
E420749,HUANUCO,A4271,PAMPAS DEL CARMEN CA - CARRETERA PAMPAS DEL CARMEN,-9.577955495,-76.78914743
E420939,HUANUCO,A4254,BO - BARRIO LA ESPERANZA CA - CARRETERA CARRETERA CENTRAL KM. 8,-9.890807068,-76.21552644
E420757,HUANUCO,A4271,FLORIDA - LLATA CA - CARRETERA FLORIDA - LLATA,-9.536499347,-76.81712141
E420758,HUANUCO,A4271,FLORIDA - LLATA CA - CARRETERA FLORIDA - LLATA,-9.536197856,-76.81585092
E420809,HUANUCO,A4258,PUCA PUCA CA - CARRETERA CHAVINILLO,-9.876565251,-76.58529777
E420798,HUANUCO,A4259,CERRO JANCAO BJ - BAJADA JANCAO - AMARILIS,-9.904960019,-76.21464088
E420811,HUANUCO,A4271,SACUATUNA-LLATA CA - CARRETERA SACUATUNA-LLATA,-9.564341337,-76.84600172
E420808,HUANUCO,A4272,CHAVINILLO CA - CARRETERA CHAVINILLO,-9.844717797,-76.58447318
E420810,HUANUCO,A4257,GR - GRUPO DURASNILLO-HUAYLLA CJ - CALLEJÓN DURASNILLO,-10.15052778,-76.17525953
E421030,HUANUCO,A4259,EBC PANAO - MOLINOS CA - CARRETERA CERRO GUESPILLACA,-9.866286953,-76.01923541
E420845,HUANUCO,A4266,CAYHUAYNA-PILLCOMARCA CA - CARRETERA HUANUCO,-9.960466838,-76.24848047
E420724,HUANUCO,A4260,SOGOBAMBA-CHINCHAO CA - CARRETERA SOGOBAMBA-CHINCHAO,-9.7724137,-76.09791809
E421031,HUANUCO,A4259,SARIAMPAMPA CA - CARRETERA MANCAPOZO,-9.923449667,-76.17979173
E420725,HUANUCO,A4260,SOGOBAMBA-CHINCHAO CA - CARRETERA SOGOBAMBA-CHINCHAO,-9.761376342,-76.10641686
E420674,HUANUCO,A4259,LLICUA ALTA CA - CARRETERA MANCAPOZO,-9.923655293,-76.20619083
E421026,HUANUCO,A4271,FLORIDA CA - CARRETERA LLATA,-9.515409168,-76.79820176
E420686,HUANUCO,A4259,MACCHI-MANCAPOZO CA - CARRETERA MACCHI-MANCAPOZO,-9.945860183,-76.19553552
E420685,HUANUCO,A4259,CONOHUAYON CA - CARRETERA MANCAPOZO,-9.93274237,-76.17865414
E420834,HUANUCO,A4253,AA.HH. LEONCIO PRAD CA - CARRETERA AA.HH. LEONCIO PRAD,-9.912931645,-76.2420415
E420844,HUANUCO,A4260,ÑAHUINSEQUIIA-STA. M. VALLE CA - CARRETERA ÑAHUINSEQUIIA-STA. M. VALLE,-9.874384996,-76.165717
E420842,HUANUCO,A4260,SANTA MARIA DEL VALLE JR - JIRÓN Jr.LIMA    - SANTA MARIA DEL VALLE,-9.861407566,-76.16988171
E420841,HUANUCO,A4266,UR -  URBANIZACIÓN Urb. San Juan II 32A CA - CARRETERA Parcela - Av. Juan Velasco Alvarado C,-9.960689562,-76.24906668
E420832,HUANUCO,A4257,VILLA DEL SOL- AMBO CA - CARRETERA VILLA DEL SOL- AYANCOCHA,-10.11861186,-76.20661909
E420953,HUANUCO,A4260,SANTA ROSA DE  MARAMBUCO CA - CARRETERA SAM N 02,-9.907471,-76.152235
E420947,HUANUCO,A4271,HUAMALIES CA - CARRETERA JACAS GRANDE,-9.523359458,-76.65059054
E421051,HUANUCO,A4268,CUSHICANCHA CA - CARRETERA RAHUA,-9.702499829,-76.65882334
E421050,HUANUCO,A4268,CUSICANCHA CA - CARRETERA RAHUA,-9.699186982,-76.66310293
E421057,HUANUCO,A4268,NUEVO PROGRESO CA - CARRETERA CHUPAN,-9.732329825,-76.6519324
E420927,HUANUCO,A4260,COCHABAMBA CA - CARRETERA TAMBOGAN,-9.787164137,-76.15941605
E420928,HUANUCO,A4260,VILCABAMBA CA - CARRETERA CHURUBAMBA,-9.788507202,-76.17956377
E420929,HUANUCO,A4260,VILCABAMBA CA - CARRETERA CHURUBAMBA,-9.781764579,-76.17885105
E420911,HUANUCO,A4260,SAN BOLIVAR DE QUENRRA CA - CARRETERA tambogan,-9.791384784,-76.22281684
E420916,HUANUCO,A4260,HUARAPA CA - CARRETERA churubamba,-9.771005719,-76.20718716
E420963,HUANUCO,A4260,RANCHO GRANDE CA - CARRETERA CHURUBAMBA,-9.833244452,-76.10006776
E420962,HUANUCO,A4260,MATARA CA - CARRETERA CHURUBAMBA,-9.834876773,-76.09640602
E420959,HUANUCO,A4260,COCHAS CHICO CA - CARRETERA CHURUBAMBA,-9.830687442,-76.08562918
E420960,HUANUCO,A4260,COCHAS CHICO CA - CARRETERA CHURUBAMBA,-9.826301375,-76.07917223
E420961,HUANUCO,A4260,COCHAS CHICO CA - CARRETERA CHURUBAMBA,-9.82405705,-76.07424062
E420936,HUANUCO,A4260,SAN PEDRO DE PILLAO CA - CARRETERA PILLAO,-9.765021437,-75.97927042
E420930,HUANUCO,A4260,SANTA ROSA DE UCHUCHACCA CA - CARRETERA PILLAO,-9.782473388,-75.97491371
E420934,HUANUCO,A4260,VISTA ALEGRE DE PILLAO CA - CARRETERA PILLAO,-9.79338656,-75.97010706
E420931,HUANUCO,A4260,SAN JOSE DE HUAMPANI CA - CARRETERA PILLAO,-9.780683038,-75.95836376
E420937,HUANUCO,A4260,NUEVA UNION DE RURIN PILLAO CA - CARRETERA PILLAO,-9.78528067,-75.94800305
E420898,HUANUCO,A4258,SAN JOSE DE COZO CA - CARRETERA CARRETERA A MARGOS,-9.954438246,-76.38797462
E420968,HUANUCO,A4260,RUNRUHUAN CA - CARRETERA churubamba,-9.761541518,-76.23760591
E420958,HUANUCO,A4260,CANCALLA CA - CARRETERA PILLAO,-9.779390989,-75.99620642
E420970,HUANUCO,A4260,CUSHIPAMPA CA - CARRETERA CUSHIPAMPA,-9.785997891,-75.99913663
E420969,HUANUCO,A4260,CHURUBAMBA-HUANUCALLA CA - CARRETERA LOCALIDAD,-9.807205027,-76.02945105
E420817,HUANUCO,A4268,ACLLAHUAYIN CA - CARRETERA PACHAS,-9.692548792,-76.76082076
E420820,HUANUCO,A4268,BELLAVISTA CA - CARRETERA QUILLAPAMPA,-9.675404627,-76.74349415
E420818,HUANUCO,A4268,CA - CARRETERA LOCALIDAD PACHAS,-9.689406559,-76.76098059
E420823,HUANUCO,A4268,BELLAVISTA 2 CA - CARRETERA PACHAS,-9.668531056,-76.74429026
E420792,HUANUCO,A4271,BELLAS FLORES CA - CARRETERA huamalies,-9.364710578,-76.80766047
E420791,HUANUCO,A4271,LOCALIDAD DE SANTA CATALINA CA - CARRETERA SANTA CATALINA - SINGA - HUAMALIES,-9.400822785,-76.80078052
E420790,HUANUCO,A4271,SAN PEDRO DE MARAÑON CA - CARRETERA SINGA,-9.418093336,-76.80150726
E420789,HUANUCO,A4271,SAN PEDRO DE MARAÑON CA - CARRETERA SINGA,-9.415748939,-76.80508673
E420786,HUANUCO,A4271,VISCAS 1 CA - CARRETERA SINGA,-9.4257556,-76.80597969
E420784,HUANUCO,A4271,SA JUAN DE PAMPAS CA - CARRETERA CHAVIN DE PARIARCA,-9.381162977,-76.7572246
E420676,HUANUCO,A4259,ALLGAHUANCA I CA - CARRETERA MANCAPOZO,-9.90970126,-76.19106279
E420679,HUANUCO,A4259,SARIAPAMPA I CA - CARRETERA MANCAPOZO,-9.922810557,-76.18256958
E420680,HUANUCO,A4259,SARIAPAMPA II CA - CARRETERA MANCAPOZO,-9.924952963,-76.18183696
E420681,HUANUCO,A4259,SARIAPAMPA III CA - CARRETERA MANCAPOZO,-9.925438432,-76.17615809
E420682,HUANUCO,A4259,LLANQUIPAMPA I CA - CARRETERA MANCAPOZO,-9.921471736,-76.16352475
E421110,HUANUCO,A4257,PIZPANGA CA - CARRETERA CAYRAN,-9.986457727,-76.38449101
E421115,HUANUCO,A4257,HUANCANYACU CA - CARRETERA CAYRAN,-10.00586015,-76.293787
E421111,HUANUCO,A4258,SAN JOSE DE ACOBAMBILLA CA - CARRETERA CAYRAN,-9.950350266,-76.33983123
E421120,HUANUCO,A4257,SAN ANTONIO DE HUANCAN CA - CARRETERA CAYRAN,-10.01276643,-76.32842748
E421112,HUANUCO,A4258,SA JOSE DE ACOBAMBILLA CA - CARRETERA CAYRAN,-9.953992334,-76.33323208
E421119,HUANUCO,A4257,SAN CRISTOBAL DE MIRADOR CA - CARRETERA CAYRAN,-10.06419794,-76.33660151
E421154,HUANUCO,A4257,COCHAPAMPA CA - CARRETERA CHACAPAMPA,-10.19383281,-76.15385869
E421091,HUANUCO,A4258,HUANCAPALLAC CA - CARRETERA CARRETERA A LA UNION,-9.905011276,-76.3898561
E421090,HUANUCO,A4258,HUANCAPALLAC CA - CARRETERA CARRETERA A LA UNION,-9.904079917,-76.39229367
E421092,HUANUCO,A4258,HUANCAPALLAC CA - CARRETERA CARRETERA A LA UNION,-9.902593653,-76.40132629
E420998,HUANUCO,A4259,NAUNAN CA - CARRETERA CHAGLLA,-9.876397117,-75.9113133
E420999,HUANUCO,A4259,HUANCAYO CA - CARRETERA CHAGLLA,-9.847907593,-75.90272849
E421000,HUANUCO,A4259,GONGAPALOMA CA - CARRETERA CHAGLLA,-9.838765246,-75.90594224
E421006,HUANUCO,A4259,PALTACRUZ CA - CARRETERA CHAGLLA,-9.840129547,-75.89940489
E421009,HUANUCO,A4259,PONSOÑA CA - CARRETERA CHAGLLA,-9.848248009,-75.89317781
E421004,HUANUCO,A4259,PASTO BAJO CA - CARRETERA CHAGLLA,-9.818763836,-75.90232702
E421008,HUANUCO,A4259,PARADA1 CA - CARRETERA CHAGLLA,-9.84312749,-75.89476276
E421088,HUANUCO,A4268,CAHUAC CA - CARRETERA CAHUAC,-9.857179024,-76.63405413
E421089,HUANUCO,A4268,CAHUAC CA - CARRETERA CAHUAC,-9.858557073,-76.63005592
E420986,HUANUCO,A4251,PREDIO EL TINGO 1 CA - CARRETERA HUANUCO,-9.943458886,-76.25888148
E420973,HUANUCO,A4268,HUAYACULANO CA - CARRETERA CAHUAC,-9.841493949,-76.62133978
E420974,HUANUCO,A4268,HUAYACULANO CA - CARRETERA CAHUAC,-9.843042128,-76.61958761
E420972,HUANUCO,A4268,HUACUTO - YAROWILCA CA - CARRETERA HUACUTO A HUAYACULANO,-9.839461895,-76.62817488
E420981,HUANUCO,A4270,LA UNION HUAYANAY CA - CARRETERA LA UNION,-9.826596613,-76.79865664
E421241,HUANUCO,A4268,HUISHLAJ CA - CARRETERA CHUQUIS,-9.690114645,-76.68642849
E421242,HUANUCO,A4268,RUCAO CA - CARRETERA RUCAO,-9.677415902,-76.6781554
E421243,HUANUCO,A4268,UCRUMARCA CA - CARRETERA UCRUMARCA,-9.673856394,-76.66509818
E421239,HUANUCO,A4268,HUANCAPAMPA CA - CARRETERA HUANCAPAMPA,-9.64627634,-76.70933783
E421237,HUANUCO,A4268,HUANCAN CA - CARRETERA HUANCAN,-9.634694775,-76.71053803
E421379,HUANUCO,A4268,BOLOGNESI CA - CARRETERA BOLOGNESI,-9.860714389,-76.6387598
E421381,HUANUCO,A4268,SAN MARTIN 2 CA - CARRETERA SAN MARTIN,-9.882178555,-76.62073421
E421380,HUANUCO,A4268,SAN MARTIN 1 CA - CARRETERA SAN MARTIN,-9.881852439,-76.61818793
E421383,HUANUCO,A4268,SANTA ROSA 2 CA - CARRETERA SANTA ROSA,-9.871108256,-76.62106374
E421382,HUANUCO,A4268,SANTA ROSA SED 1 CA - CARRETERA CHAVINILLO,-9.86672257,-76.62333344
E421412,HUANUCO,A4260,YANUNA (TARAYOC) CA - CARRETERA QUERA,-9.849337715,-76.21350009
E421411,HUANUCO,A4260,SAN JUAN DE ÑAUZA CA - CARRETERA SANTA MARIA DEL VALLE,-9.83921212,-76.21645152
E421449,HUANUCO,A4260,CUSHIPAMPA SED Nº2 CA - CARRETERA A CUSHIPAMPA CENTRO,-9.785106495,-75.99285981
E421430,HUANUCO,A4260,SAN FERNANDO DE COCHAGORA SED 1 CA - CARRETERA RANCHO,-9.853941494,-76.09672325
E421431,HUANUCO,A4260,SAN FERNANDO DE COCHAGORA SED 2 CA - CARRETERA RANCHO,-9.860387764,-76.09837696
E421500,HUANUCO,A4257,SAN PEDRO DE RACCHA CA - CARRETERA HUARACALLA,-10.14142582,-76.27669433
E421496,HUANUCO,A4257,"CARACALLA CA - CARRETERA HUAMISH - RAUQUIN, AMBO",-10.1573985,-76.29307568
E421495,HUANUCO,A4257,RAUQUIN CA - CARRETERA TROCHA CARROZABLE AMBO - RAUQUIN,-10.16954863,-76.28724979
E421497,HUANUCO,A4257,SAN JUAN DE YANAG CA - CARRETERA HUACAR,-10.1254887,-76.29357774
E421501,HUANUCO,A4257,SAN RAMON DE MANTACOCHA CA - CARRETERA HUACAR -MATACOCHA,-10.17240586,-76.2666431
E421460,HUANUCO,A4258,SAN JUAN DE MIRAFLORES CA - CARRETERA A HUANUCO,-9.92534773,-76.34200784
E421458,HUANUCO,A4257,AGUA CRISTAL SED N 02 - SAN RAMON DE MACHA CA - CARRETERA CAYRAN,-10.04906918,-76.31940084
E421466,HUANUCO,A4257,HUANDOBAMBA SED Nº 2 CA - CARRETERA HUARACALLA,-10.17230406,-76.17784416
E421503,HUANUCO,A4258,CHONTARRAGRA SED 1 CA - CARRETERA CHAVINILLO,-9.873690618,-76.55674153
E421504,HUANUCO,A4258,CHONATARRAGRA CA - CARRETERA JACAS CHICO,-9.872074788,-76.5520832
E421282,HUANUCO,A4268,NAUMA CA - CARRETERA MARIAS,-9.571884887,-76.39297075
E421283,HUANUCO,A4268,PATAY RONDOS CA - CARRETERA MARIAS,-9.564083621,-76.37866496
E421286,HUANUCO,A4268,PURA CA - CARRETERA MARIAS,-9.536690381,-76.36483912
E421288,HUANUCO,A4268,JATUN PATAY CA - CARRETERA TANTACOTO,-9.52760122,-76.34898573
E421287,HUANUCO,A4268,GARWAQUINCHA CA - CARRETERA MARIAS,-9.531939197,-76.35757512
E421584,HUANUCO,A4271,SAN SEBASTIAN DE NICARIN CA - CARRETERA SAN SEBASTIAN DE NICARIN,-9.395091735,-76.76785536
E421583,HUANUCO,A4271,SAN SEBASTIAN DE NICARIN CA - CARRETERA SAN SEBASTIAN DE NICARIN,-9.397295654,-76.76341826
E421579,HUANUCO,A4271,PERLAPAMPA CA - CARRETERA PERLAPAMPA,-9.443721579,-76.77749429
E421623,HUANUCO,A4272,YACHASMARCA CA - CARRETERA YACHASMARCA,-10.15682141,-76.65251657
E421566,HUANUCO,A4271,VISTA ALEGRE DE RAHUA CA - CARRETERA VISTA ALEGRE DE RAHUA,-9.517493191,-76.86192153
E421753,HUANUCO,A4259,CL - CALLE CHAGLLA,-9.858258228,-75.89281249
E421757,HUANUCO,A4268,UR -  URBANIZACIÓN CHAVINILLO CA - CARRETERA CLAS CHAVINILLO,-9.861669535,-76.61085902
E421744,HUANUCO,A4257,CA - CARRETERA LOCALIDAD DE CAYRAN,-9.979944306,-76.25262615
E421774,HUANUCO,A4268,BO - BARRIO CASERIO PUENTE LEON CA - CARRETERA PAMPAMARC- YAROWILCA,-9.710911048,-76.67049371
E421891,HUANUCO,A4257,CA - CASERIO CANCHABAMBA          CA - CARRETERA CACERIO CANCHABAMBA,-9.990315323,-76.21612224
E421897,HUANUCO,A4257,CA - CASERIO SHOGOSNIYOC          CA - CARRETERA CACERIO SHOGOSNIYOC,-9.982302872,-76.22028202
E421890,HUANUCO,A4257,CA - CASERIO ISCUPATA          CA - CARRETERA CACERIO ISCUPATA,-9.988945408,-76.22302405
E421899,HUANUCO,A4258,AH - ASENTAMIENTO HUMANO PUCUCHINCHE CA - CARRETERA AA.HH. PUCUCHINCHE,-9.92358035,-76.30270101
E421889,HUANUCO,A4257,CA - CASERIO ISCUPATA          CA - CARRETERA CASERIO ISCUPATA,-9.985044072,-76.23322303
E421929,HUANUCO,A4270,BO - BARRIO BARRIO MONTERRICO JR - JIRÓN LOS OLIVOS,-9.837453279,-76.80372083
E421942,HUANUCO,A4260,CA - CASERIO CASERÍO DE TULLCA          CA - CARRETERA CARRETERA A TINGO MARÍA,-9.773597229,-76.09615643
E421949,HUANUCO,A4259,CHAGLLA JR - JIRÓN JR. PACHITEA Y AV. MAYRO,-9.84641425,-75.90466634
E421930,HUANUCO,A4254,AMARILIS JR - JIRÓN JR. LOMA HERMOSA Y JR. SAN BLAS,-9.915800904,-76.22831222
E421894,HUANUCO,A4257,CA - CASERIO YACA          CA - CARRETERA YACA,-10.00602378,-76.21165864
E421883,HUANUCO,A4257,CA - CASERIO COYLLAR          CA - CARRETERA COYLLAR,-10.10924425,-76.17617471
E421884,HUANUCO,A4257,CA - CASERIO POTRERO          CA - CARRETERA POTRERO,-10.13999623,-76.18261858
E421952,HUANUCO,A4260,CA - CASERIO CASERIO PAMPACHACRA          CA - CARRETERA caserio pampachacra,-9.826883279,-76.24784371
E421954,HUANUCO,A4260,CA - CASERIO CASERIO SHURUCA          CA - CARRETERA CASERIO SHURUCA,-9.841710587,-76.20470603
E421957,HUANUCO,A4260,CA - CASERIO CASERIO CASA BLANCA          CA - CARRETERA caserio casa blanca,-9.808493084,-76.25938464
E421958,HUANUCO,A4260,CA - CASERIO CASERIO TRANCA DE MITOQUERA          CA - CARRETERA caserio tranca de mitoquera,-9.840611736,-76.31254905
E421959,HUANUCO,A4260,CA - CASERIO CASERIO CUTINYA          CA - CARRETERA caserio cutinya,-9.83165998,-76.31713703
E421962,HUANUCO,A4260,CPME - CENTRO POBLADO MENOR CENTRO POBLADO MENOR SAN FELIPE CA - CARRETERA centro poblado menor san felipe,-9.8002524,-76.32298959
E421961,HUANUCO,A4260,CA - CASERIO CASERIO MARANQUILLA          CA - CARRETERA caserio maranquilla,-9.843291365,-76.298236
E421967,HUANUCO,A4260,CA - CASERIO CASERIO INGENIO BAJO          CA - CARRETERA CASERIO INGENIO BAJO,-9.851664517,-76.2380263
E421964,HUANUCO,A4260,CA - CASERIO CASERIO YUNCAN          CA - CARRETERA caserio yuncan,-9.836317433,-76.19241316
E421970,HUANUCO,A4260,CA - CASERIO CASERIO PUMANACAN          CA - CARRETERA caserio pumanacan,-9.822651119,-76.25406964
E421972,HUANUCO,A4260,CA - CASERIO SECTOR CENTRO PICHUY SECTOR CENTRO          CA - CARRETERA sector centro pichuy sector centro,-9.817416125,-76.24001831
E421974,HUANUCO,A4260,CA - CASERIO CASERIO CUYAU          CA - CARRETERA CASERIO CUYAU,-9.841346304,-76.24910238
E450016,HUANUCO,A4260,CA - CASERIO CASERIO SEXCEGORA          CA - CARRETERA CASERIO SEXCEGORA,-9.854470508,-76.22784404
E450017,HUANUCO,A4260,CA - CASERIO CASERIO QUIMIN          CA - CARRETERA caserio quimin,-9.813739154,-76.24905144
E450019,HUANUCO,A4260,CPME - CENTRO POBLADO MENOR CENTRO POBLADO  SAN PABLO DE BORUNDA CA - CARRETERA centro poblado menor san pablo de borunda,-9.747733763,-76.34728415
E450020,HUANUCO,A4260,CA - CASERIO CASERIO SAN AGUSTIN DE CEDRONIYOG          CA - CARRETERA caserio san agustin de cedroniyog,-9.769961114,-76.31643614
E450018,HUANUCO,A4260,CPME - CENTRO POBLADO MENOR CENTRO POBLADO  SAN PABLO DE BORUNDA CA - CARRETERA centro poblado menor san pablo de borunda,-9.743800221,-76.34102904
E450006,HUANUCO,A4260,CA - CASERIO CASERIO TINGO PAMPA          CA - CARRETERA caserio tingo pampa,-9.75852464,-76.20298765
E450062,HUANUCO,A4260,CA - CASERIO CASERIO CONDORPATA          CA - CARRETERA caserio condorpata,-9.734131824,-76.25687324
E450007,HUANUCO,A4260,CA - CASERIO CASERIO WARAPA QHISHUAR          CA - CARRETERA caserio warapa qhishuar,-9.767404463,-76.20501775
E450080,HUANUCO,A4260,CA - CASERIO CASERIO CHAGLLA PAMPA ALTA          CA - CARRETERA CASERIO CHAGLLA PAMPA ALTA,-9.880002999,-76.07465103
E450039,HUANUCO,A4260,CA - CASERIO CASERIO QUINTA PRAGA          CA - CARRETERA CASERIO QUINTA PRAGA,-9.835475086,-76.12807834
E450031,HUANUCO,A4260,CA - CASERIO CASERIO SAN RAFAEL DE MILPO          CA - CARRETERA CASERIO SAN RAFAEL DE MILPO,-9.763157372,-76.03994843
E450046,HUANUCO,A4260,CA - CASERIO CASERIO MANCACHACA          CA - CARRETERA CASERIO MANCACHACA,-9.748178007,-76.09733196
E450045,HUANUCO,A4260,CA - CASERIO CASERIO MANCACHACA          CA - CARRETERA CASERIO MANCACHACA,-9.751570918,-76.09416651
E450040,HUANUCO,A4260,CA - CASERIO CASERIO BARRIOS ALTOS DE TAPRAG          CA - CARRETERA CASERIO BARRIOS ALTOS DE TAPRAG,-9.777064404,-76.04860526
E450047,HUANUCO,A4260,CA - CASERIO CASERIO NUEVA FLORIDA          CA - CARRETERA CASERIO NUEVA FLORIDA,-9.781410406,-76.03439397
E421944,HUANUCO,A4253,SECTOR ARBULU PINEDO AV - AVENIDA CIRCUNVALACION CDRA. 5,-9.917566907,-76.23643992
E421943,HUANUCO,A4251,AS - ASOCIACIÓN AA.VV. EL TINGO - VIÑA DEL RIO CA - CARRETERA HUANUCO,-9.941832002,-76.25841632
E421881,HUANUCO,A4251,CARLOS SHOWING FERRARI AV - AVENIDA MICAELA BASTIDAS,-9.943625393,-76.24274902
E421879,HUANUCO,A4254,PV - PUEBLO JOVEN SAN ANDRES AV - AVENIDA PRINCIPAL,-9.88954727,-76.21170785
E421711,HUANUCO,A4259,BO - BARRIO YUNCAPALLPA AV - AVENIDA PRINCIPAL,-9.898042399,-75.99873011
E420399,HUANUCO,A4272,SAN JUAN DE HUANCABAMBA CL - CALLE 28 DE JULIO,-9.940724577,-76.63143107
E420400,HUANUCO,A4272,RAYAPATA CL - CALLE CALLE SIN NOMBRE,-9.963584102,-76.64007738
